timestamp_UT, r0_L, r0_T, scint_L, scint_R, mean_counts_L, mean_counts_R, bg_flux_mean, bg_flux_std
2025-12-08 18:05:19, 0.0683615121, 0.0596722297, 0.0908841691, 0.0698843945, 2743.5333, 2601.3000, 774.5000, 19.0557
2025-12-08 18:05:24, 0.0855615072, 0.0593890297, 0.0563803504, 0.0496133484, 3083.2321, 2949.3750, 772.5050, 19.5574
2025-12-08 18:05:30, 0.0759860969, 0.0924692638, 0.0778848131, 0.0634962836, 3051.3125, 2954.6667, 775.1750, 22.0153
2025-12-08 18:05:37, 0.0342910418, 0.0393752331, 0.0607813444, 0.0618454617, 2871.1884, 2637.1449, 771.0550, 20.6725
2025-12-08 18:05:42, 0.0456862027, 0.0453042135, 0.0601926219, 0.0608150100, 3018.2208, 2893.4026, 769.7100, 20.3881
2025-12-08 18:05:48, 0.0858458113, 0.0863232323, 0.0480864813, 0.0393561554, 3109.3030, 2970.2727, 768.8700, 20.2525
2025-12-08 18:05:54, 0.0939146267, 0.1033296659, 0.0519120703, 0.0373788753, 2969.6349, 2894.0794, 769.8100, 19.7521
2025-12-08 18:06:00, 0.0837084472, 0.0945304012, 0.0690005451, 0.0673134630, 3255.3492, 3184.5397, 767.6850, 21.6279
2025-12-08 18:06:06, 0.0766342607, 0.0853851649, 0.0649287060, 0.0479038924, 3032.3000, 2890.0000, 767.5750, 20.4894
2025-12-08 18:06:11, 0.0802991159, 0.0807027124, 0.0534540411, 0.0552693167, 3212.8519, 3106.2963, 767.5400, 19.7588
2025-12-08 18:06:17, 0.0466118586, 0.0477812816, 0.0936835049, 0.0732899518, 2984.5000, 2924.5735, 767.4350, 20.6564
2025-12-08 18:06:23, 0.0875278184, 0.0855940823, 0.0737296131, 0.0810263616, 2945.5000, 2790.1400, 770.2500, 19.6646
2025-12-08 18:06:29, 0.0524996259, 0.0558523605, 0.0811893960, 0.0828330225, 3300.3793, 2995.9310, 766.8000, 19.5097
2025-12-08 18:06:34, 0.0646217519, 0.0731422392, 0.0515680196, 0.0634101709, 3139.8986, 3120.5362, 763.1200, 18.8745
2025-12-08 18:06:40, 0.0687351363, 0.0527815609, 0.0535849509, 0.0540013242, 3156.1176, 3081.9412, 763.9500, 19.7228
2025-12-08 18:06:46, 0.0843207674, 0.0821745242, 0.0506156655, 0.0612706906, 2842.9423, 2740.7308, 761.0350, 17.6656
2025-12-08 18:06:51, 0.0568476139, 0.0635457951, 0.0655445242, 0.0636903779, 2802.6226, 2727.7358, 761.9700, 17.3844
2025-12-08 18:06:58, 0.0680290809, 0.0720778501, 0.0842609525, 0.0772478381, 3085.6667, 2912.2778, 763.6600, 18.3492
2025-12-08 18:07:03, 0.0498725731, 0.0432876265, 0.0663995063, 0.0532522425, 3016.8028, 2741.9437, 762.7950, 18.3525
2025-12-08 18:07:09, 0.0738660956, 0.0547211915, 0.0752259834, 0.0713873914, 2710.6000, 2806.5667, 763.7000, 17.9814
2025-12-08 18:07:15, 0.0772259369, 0.0716153451, 0.1041529910, 0.0878173050, 2878.8421, 2769.6667, 763.7250, 17.3121
2025-12-08 18:07:20, 0.0591887951, 0.0488562536, 0.0827145352, 0.0778197598, 3113.0364, 3057.3818, 766.2850, 19.0111
2025-12-08 18:07:26, 0.0495465546, 0.0422693419, 0.0659051198, 0.0552243453, 2794.3371, 2746.3933, 765.6550, 16.6660
2025-12-08 18:07:32, 0.0699900193, 0.0606203442, 0.0517450352, 0.0509145639, 3222.4225, 3030.0704, 767.2300, 17.2507
2025-12-08 18:07:38, 0.0634016990, 0.0769969393, 0.0906939791, 0.0729635578, 3249.7736, 3033.9623, 767.4700, 17.1239
2025-12-08 18:07:44, 0.0469324427, 0.0554837103, 0.0748966187, 0.0546480122, 2913.2687, 2726.3731, 769.2900, 16.0532
2025-12-08 18:07:49, 0.0482380963, 0.0435409018, 0.0566189296, 0.0474631779, 2979.3231, 2840.2308, 765.8850, 15.9578
2025-12-08 18:07:55, 0.0444786676, 0.0483788740, 0.0641060004, 0.0440522122, 3038.5385, 2958.4923, 765.1750, 18.8906
2025-12-08 18:08:01, 0.0630770330, 0.0523018186, 0.0525070363, 0.0489656769, 2754.0862, 2598.3793, 766.9950, 18.1509
2025-12-08 18:08:07, 0.0424463829, 0.0483612736, 0.0502786457, 0.0464140883, 3072.5098, 3004.7255, 766.5800, 17.6665
2025-12-08 18:08:13, 0.0460851926, 0.0594239043, 0.0689428907, 0.0657391990, 2975.8030, 2835.9697, 769.6900, 17.2106
2025-12-08 18:08:18, 0.0524117318, 0.0386878601, 0.0437101697, 0.0322310435, 2968.2432, 2746.2297, 762.8550, 19.4698
2025-12-08 18:08:24, 0.0482636146, 0.0531558557, 0.0661920687, 0.0520596247, 2817.4394, 2637.3333, 763.1850, 18.9074
2025-12-08 18:08:30, 0.0553826916, 0.0491709846, 0.0614482504, 0.0503742468, 2931.4394, 2760.0152, 760.8700, 16.8453
2025-12-08 18:08:36, 0.0452345806, 0.0334598162, 0.0476335015, 0.0375004304, 3102.7119, 2867.1356, 762.5400, 17.7155
2025-12-08 18:08:41, 0.0396270264, 0.0379155362, 0.0783303714, 0.0511305082, 2952.5862, 2667.9828, 763.7500, 17.2591
2025-12-08 18:08:47, 0.0530506111, 0.0513442757, 0.0999914020, 0.1011760480, 2834.0667, 2704.5000, 762.5300, 19.7545
2025-12-08 18:08:53, 0.0340746738, 0.0357756440, 0.0498767357, 0.0455096520, 2963.7273, 2637.8000, 761.6450, 18.9420
2025-12-08 18:08:59, 0.0531439412, 0.0484685812, 0.0501866432, 0.0475159496, 3085.6250, 2868.5357, 764.0100, 18.5507
2025-12-08 18:09:05, 0.0836250312, 0.0732771367, 0.0635960348, 0.0517889513, 3165.0000, 3034.9474, 761.7100, 19.2576
2025-12-08 18:09:10, 0.0704425618, 0.0692874333, 0.0601343188, 0.0632775921, 3080.5522, 2910.2388, 765.4600, 18.2770
2025-12-08 18:09:16, 0.0542770673, 0.0571026783, 0.0649274029, 0.0562249512, 2882.4400, 2764.8800, 762.3500, 19.2621
